,corridor,direction,month,weekday,hour,pctge_c2g_mean,pctge_c2p_mean,pctge_tractocamiones_mean
7037,CL80,1,7,Monday,3,0.0,75.25,24.75
7038,CL80,1,7,Monday,4,2.75,50.0,47.25
7039,CL80,1,7,Monday,5,3.0,67.0,30.0
7040,CL80,1,7,Monday,6,0.0,57.25,42.75
7041,CL80,1,7,Monday,7,0.0,67.25,32.75
7042,CL80,1,7,Monday,8,1.25,71.25,27.75
7043,CL80,1,7,Monday,9,0.0,68.0,32.0
7044,CL80,1,7,Monday,10,6.5,56.5,36.75
7045,CL80,1,7,Monday,11,4.75,64.0,31.5
7046,CL80,1,7,Monday,12,1.75,62.5,35.75
7047,CL80,1,7,Monday,13,2.25,62.75,34.5
7048,CL80,1,7,Monday,14,1.3333333333333333,61.333333333333336,37.333333333333336
7049,CL80,1,7,Monday,15,2.0,59.0,39.0
7050,CL80,1,7,Monday,16,7.25,65.5,27.0
7051,CL80,1,7,Monday,17,4.5,63.0,32.25
7052,CL80,1,7,Monday,18,2.75,61.25,36.25
7053,CL80,1,7,Monday,19,9.5,56.75,34.0
7054,CL80,1,7,Monday,20,6.25,65.5,28.5
7055,CL80,1,7,Monday,21,6.5,48.75,44.75
7056,CL80,1,7,Monday,22,5.0,39.5,55.5
7057,CL80,1,7,Monday,23,2.75,48.75,48.5
7058,CL80,1,7,Saturday,0,0.0,26.75,73.25
7059,CL80,1,7,Saturday,1,3.0,50.75,46.0
7060,CL80,1,7,Saturday,2,0.0,62.5,37.5
7061,CL80,1,7,Saturday,3,0.0,72.0,28.0
7062,CL80,1,7,Saturday,4,0.0,74.25,25.75
7063,CL80,1,7,Saturday,5,8.25,63.5,28.0
7064,CL80,1,7,Saturday,6,0.0,79.0,21.0
7065,CL80,1,7,Saturday,7,1.5,75.0,23.75
7066,CL80,1,7,Saturday,8,3.75,67.75,28.75
7067,CL80,1,7,Saturday,9,4.75,66.0,29.25
7068,CL80,1,7,Saturday,10,1.0,69.75,29.5
7069,CL80,1,7,Saturday,11,2.0,69.75,28.25
7070,CL80,1,7,Saturday,12,3.0,61.75,35.5
7071,CL80,1,7,Saturday,13,0.75,71.0,28.25
7072,CL80,1,7,Saturday,14,2.75,72.25,24.75
7073,CL80,1,7,Saturday,15,0.0,69.5,30.5
7074,CL80,1,7,Saturday,16,3.75,67.5,28.75
7075,CL80,1,7,Saturday,17,1.0,65.75,33.0
7076,CL80,1,7,Saturday,18,0.0,67.5,32.5
7077,CL80,1,7,Saturday,19,0.0,68.25,31.75
7078,CL80,1,7,Saturday,20,1.25,67.75,31.0
7079,CL80,1,7,Saturday,21,9.5,37.25,53.5
7080,CL80,1,7,Saturday,22,0.0,54.75,45.25
7081,CL80,1,7,Saturday,23,22.0,33.333333333333336,44.333333333333336
7082,CL80,1,7,Sunday,0,0.0,100.0,0.0
7083,CL80,1,7,Sunday,1,12.5,62.5,25.0
7084,CL80,1,7,Sunday,2,0.0,60.0,40.0
7085,CL80,1,7,Sunday,3,0.0,75.0,25.0
7086,CL80,1,7,Sunday,4,0.0,39.0,61.0
7087,CL80,1,7,Sunday,5,0.0,100.0,0.0
7088,CL80,1,7,Sunday,6,0.0,69.0,31.0
7089,CL80,1,7,Sunday,7,0.0,71.0,29.0
7090,CL80,1,7,Sunday,8,0.0,67.75,32.25
7091,CL80,1,7,Sunday,9,5.0,70.0,25.0
7092,CL80,1,7,Sunday,10,2.5,72.0,25.5
7093,CL80,1,7,Sunday,11,0.0,59.5,40.5
7094,CL80,1,7,Sunday,12,0.0,66.0,34.0
7095,CL80,1,7,Sunday,13,6.75,59.0,34.25
7096,CL80,1,7,Sunday,14,0.0,85.25,14.75
7097,CL80,1,7,Sunday,15,2.75,50.75,46.5
7098,CL80,1,7,Sunday,16,0.0,76.66666666666667,23.333333333333332
7099,CL80,1,7,Sunday,17,0.0,87.5,12.5
7100,CL80,1,7,Sunday,18,0.0,95.0,5.0
7101,CL80,1,7,Sunday,19,0.0,44.666666666666664,55.333333333333336
7102,CL80,1,7,Sunday,20,0.0,55.0,45.0
7103,CL80,1,7,Sunday,21,0.0,30.0,70.0
7104,CL80,1,7,Sunday,22,0.0,91.75,8.25
7105,CL80,1,7,Sunday,23,16.5,66.5,16.5
7106,CL80,1,7,Thursday,0,4.25,36.0,60.0
7107,CL80,1,7,Thursday,1,2.5,72.5,25.0
7108,CL80,1,7,Thursday,2,0.0,75.5,24.5
7109,CL80,1,7,Thursday,3,3.75,75.75,20.5
7110,CL80,1,7,Thursday,4,0.0,68.0,32.0
7111,CL80,1,7,Thursday,5,2.75,71.25,26.0
7112,CL80,1,7,Thursday,6,0.0,59.25,40.75
7113,CL80,1,7,Thursday,7,0.0,68.5,31.5
7114,CL80,1,7,Thursday,8,2.75,71.5,25.5
7115,CL80,1,7,Thursday,9,0.75,66.25,33.0
7116,CL80,1,7,Thursday,10,4.0,65.5,30.5
7117,CL80,1,7,Thursday,11,6.25,66.0,27.75
7118,CL80,1,7,Thursday,12,3.25,62.75,34.25
7119,CL80,1,7,Thursday,13,2.25,70.25,27.5
7120,CL80,1,7,Thursday,14,4.25,74.75,21.0
7121,CL80,1,7,Thursday,15,3.0,69.5,27.5
7122,CL80,1,7,Thursday,16,3.75,72.25,24.0
7123,CL80,1,7,Thursday,17,5.5,70.5,24.0
7124,CL80,1,7,Thursday,18,3.75,63.5,32.75
7125,CL80,1,7,Thursday,19,4.25,68.0,28.0
7126,CL80,1,7,Thursday,20,3.75,65.75,30.75
7127,CL80,1,7,Thursday,21,5.25,58.0,36.75
7128,CL80,1,7,Thursday,22,1.7500000000000002,46.0,52.25
7129,CL80,1,7,Thursday,23,0.0,36.0,64.0
7130,CL80,1,7,Tuesday,0,0.0,60.5,39.5
7131,CL80,1,7,Tuesday,1,0.0,65.5,34.5
7132,CL80,1,7,Tuesday,2,6.25,60.5,33.25
7133,CL80,1,7,Tuesday,3,0.0,75.0,25.0
7134,CL80,1,7,Tuesday,4,0.0,56.75,43.25
7135,CL80,1,7,Tuesday,5,5.5,54.25,40.25
7136,CL80,1,7,Tuesday,6,3.5000000000000004,64.5,32.0
7137,CL80,1,7,Tuesday,7,4.0,66.0,30.5
7138,CL80,1,7,Tuesday,8,0.0,70.25,29.75
7139,CL80,1,7,Tuesday,9,2.0,66.25,32.0
7140,CL80,1,7,Tuesday,10,4.2,64.2,31.8
7141,CL80,1,7,Tuesday,11,7.0,54.2,38.6
7142,CL80,1,7,Tuesday,12,2.0,62.4,35.6
7143,CL80,1,7,Tuesday,13,2.0,71.4,26.6
7144,CL80,1,7,Tuesday,14,3.0,70.6,26.4
7145,CL80,1,7,Tuesday,15,2.6,66.8,30.6
7146,CL80,1,7,Tuesday,16,8.6,62.8,28.6
7147,CL80,1,7,Tuesday,17,1.8,70.2,28.0
7148,CL80,1,7,Tuesday,18,3.8,70.2,26.0
7149,CL80,1,7,Tuesday,19,6.2,65.2,28.6
7150,CL80,1,7,Tuesday,20,5.4,65.8,28.8
7151,CL80,1,7,Tuesday,21,5.8,58.6,35.6
7152,CL80,1,7,Tuesday,22,5.2,43.0,51.8
7153,CL80,1,7,Tuesday,23,3.4,46.6,50.0
7154,CL80,1,7,Wednesday,0,0.0,27.5,72.5
7155,CL80,1,7,Wednesday,1,2.4,60.0,37.4
7156,CL80,1,7,Wednesday,2,0.0,47.8,52.2
7157,CL80,1,7,Wednesday,3,0.0,75.4,24.6
7158,CL80,1,7,Wednesday,4,2.2,58.4,39.2
7159,CL80,1,7,Wednesday,5,2.8000000000000003,65.8,31.4
7160,CL80,1,7,Wednesday,6,8.4,57.0,34.6
7161,CL80,1,7,Wednesday,7,0.8,66.0,33.4
7162,CL80,1,7,Wednesday,8,1.8,67.8,30.2
7163,CL80,1,7,Wednesday,9,2.6,70.4,27.2
7164,CL80,1,7,Wednesday,10,3.0,67.8,29.2
7165,CL80,1,7,Wednesday,11,5.2,62.6,32.0
7166,CL80,1,7,Wednesday,12,4.0,64.4,32.2
7167,CL80,1,7,Wednesday,13,3.2,63.8,33.0
7168,CL80,1,7,Wednesday,14,2.4,68.6,29.0
7169,CL80,1,7,Wednesday,15,1.4,70.4,28.4
7170,CL80,1,7,Wednesday,16,7.6,69.2,23.4
7171,CL80,1,7,Wednesday,17,5.0,70.2,25.0
7172,CL80,1,7,Wednesday,18,2.0,71.0,27.0
7173,CL80,1,7,Wednesday,19,2.0,63.2,34.6
7174,CL80,1,7,Wednesday,20,6.0,68.8,25.0
7175,CL80,1,7,Wednesday,21,7.2,53.6,38.8
7176,CL80,1,7,Wednesday,22,2.0,59.8,38.2
7177,CL80,1,7,Wednesday,23,0.0,47.4,52.6
7178,CL80,1,8,Friday,0,0.0,10.0,90.0
7179,CL80,1,8,Friday,1,4.5,44.5,51.0
7180,CL80,1,8,Friday,2,0.0,68.75,31.25
7181,CL80,1,8,Friday,3,0.0,79.5,20.5
7182,CL80,1,8,Friday,4,3.0,60.75,36.25
7183,CL80,1,8,Friday,5,0.0,52.5,47.5
7184,CL80,1,8,Friday,6,0.0,59.75,40.25
7185,CL80,1,8,Friday,7,0.0,67.5,32.5
7186,CL80,1,8,Friday,8,1.3333333333333333,64.0,34.666666666666664
7187,CL80,1,8,Friday,9,2.0,58.0,40.0
7188,CL80,1,8,Friday,10,1.25,63.25,35.25
7189,CL80,1,8,Friday,11,2.3333333333333335,61.333333333333336,36.666666666666664
7190,CL80,1,8,Friday,12,2.6666666666666665,59.333333333333336,38.0
7191,CL80,1,8,Friday,13,2.5,66.0,31.5
7192,CL80,1,8,Friday,14,2.0,63.0,34.75
7193,CL80,1,8,Friday,15,0.6666666666666666,69.0,30.333333333333332
7194,CL80,1,8,Friday,16,8.75,62.25,28.75
7195,CL80,1,8,Friday,17,2.5,65.5,32.0
7196,CL80,1,8,Friday,18,2.75,63.0,34.25
7197,CL80,1,8,Friday,19,4.0,62.5,33.5
7198,CL80,1,8,Friday,20,5.0,60.25,34.75
7199,CL80,1,8,Friday,21,4.5,49.5,46.25
7200,CL80,1,8,Friday,22,5.75,51.25,43.0
7201,CL80,1,8,Friday,23,0.0,42.25,57.75
7202,CL80,1,8,Monday,1,2.5,82.25,15.25
7203,CL80,1,8,Monday,2,0.0,75.0,25.0
7204,CL80,1,8,Monday,3,0.0,87.5,12.5
7205,CL80,1,8,Monday,4,0.0,61.666666666666664,38.333333333333336
7206,CL80,1,8,Monday,5,0.0,41.666666666666664,58.333333333333336
7207,CL80,1,8,Monday,6,0.0,58.5,41.5
7208,CL80,1,8,Monday,7,0.0,71.5,28.5
7209,CL80,1,8,Monday,8,2.5,74.25,23.25
7210,CL80,1,8,Monday,9,0.75,64.25,35.0
7211,CL80,1,8,Monday,10,3.25,70.75,25.75
7212,CL80,1,8,Monday,11,2.5,59.25,38.25
7213,CL80,1,8,Monday,12,5.75,60.5,33.25
7214,CL80,1,8,Monday,13,3.0,54.333333333333336,42.666666666666664
7215,CL80,1,8,Monday,14,0.0,62.75,37.25
7216,CL80,1,8,Monday,15,5.0,56.333333333333336,38.333333333333336
7217,CL80,1,8,Monday,16,6.666666666666667,71.66666666666667,21.666666666666668
7218,CL80,1,8,Monday,17,1.6666666666666667,73.66666666666667,24.666666666666668
7219,CL80,1,8,Monday,18,4.333333333333333,57.0,38.333333333333336
7220,CL80,1,8,Monday,19,9.333333333333334,54.0,36.666666666666664
7221,CL80,1,8,Monday,20,5.666666666666667,58.333333333333336,36.0
7222,CL80,1,8,Monday,21,5.666666666666667,57.0,37.333333333333336
7223,CL80,1,8,Monday,22,0.0,48.666666666666664,51.333333333333336
7224,CL80,1,8,Monday,23,0.0,42.0,58.0
7225,CL80,1,8,Saturday,0,0.0,20.75,79.25
7226,CL80,1,8,Saturday,1,0.0,63.5,36.5
7227,CL80,1,8,Saturday,2,0.0,53.75,46.25
7228,CL80,1,8,Saturday,3,0.0,73.75,26.25
7229,CL80,1,8,Saturday,4,3.0,56.25,40.75
7230,CL80,1,8,Saturday,5,0.0,68.0,32.0
7231,CL80,1,8,Saturday,6,0.0,53.0,47.0
7232,CL80,1,8,Saturday,7,2.25,64.5,33.25
7233,CL80,1,8,Saturday,8,2.5,67.0,30.5
7234,CL80,1,8,Saturday,9,0.0,59.25,40.75
7235,CL80,1,8,Saturday,10,4.25,60.25,35.5
7236,CL80,1,8,Saturday,11,3.25,67.0,30.25
7237,CL80,1,8,Saturday,12,3.5,58.75,37.5
7238,CL80,1,8,Saturday,13,3.25,60.75,36.25
7239,CL80,1,8,Saturday,14,0.0,73.25,26.75
7240,CL80,1,8,Saturday,15,4.25,63.75,32.0
7241,CL80,1,8,Saturday,16,5.75,64.5,29.5
7242,CL80,1,8,Saturday,17,0.0,64.0,36.0
7243,CL80,1,8,Saturday,18,1.25,71.0,27.75
7244,CL80,1,8,Saturday,19,1.25,57.75,41.0
7245,CL80,1,8,Saturday,20,1.0,71.75,27.25
7246,CL80,1,8,Saturday,21,5.75,50.25,44.0
7247,CL80,1,8,Saturday,22,20.0,40.0,39.5
7248,CL80,1,8,Saturday,23,0.0,75.0,25.0
7249,CL80,1,8,Sunday,0,12.5,29.25,58.25
7250,CL80,1,8,Sunday,1,0.0,25.0,75.0
7251,CL80,1,8,Sunday,2,0.0,100.0,0.0
7252,CL80,1,8,Sunday,3,0.0,83.33333333333333,16.666666666666668
7253,CL80,1,8,Sunday,4,0.0,51.75,48.25
7254,CL80,1,8,Sunday,5,0.0,66.66666666666667,33.333333333333336
7255,CL80,1,8,Sunday,6,0.0,52.0,48.0
7256,CL80,1,8,Sunday,7,0.0,72.0,28.0
7257,CL80,1,8,Sunday,8,0.0,70.0,30.0
7258,CL80,1,8,Sunday,9,0.0,56.666666666666664,43.333333333333336
7259,CL80,1,8,Sunday,10,4.0,54.333333333333336,41.333333333333336
7260,CL80,1,8,Sunday,11,0.0,51.75,48.25
7261,CL80,1,8,Sunday,12,0.0,67.75,32.25
7262,CL80,1,8,Sunday,13,2.25,64.75,33.0
7263,CL80,1,8,Sunday,14,0.0,82.33333333333333,17.666666666666668
7264,CL80,1,8,Sunday,15,0.0,71.0,29.0
7265,CL80,1,8,Sunday,16,0.0,82.33333333333333,17.666666666666668
7266,CL80,1,8,Sunday,17,0.0,91.75,8.25
7267,CL80,1,8,Sunday,18,0.0,52.5,47.5
7268,CL80,1,8,Sunday,19,0.0,75.0,25.0
7269,CL80,1,8,Sunday,20,0.0,83.5,16.5
7270,CL80,1,8,Sunday,21,0.0,50.0,50.0
7271,CL80,1,8,Sunday,22,0.0,50.0,50.0
7272,CL80,1,8,Sunday,23,0.0,83.33333333333333,16.666666666666668
7273,CL80,1,8,Thursday,0,5.0,23.0,72.0
7274,CL80,1,8,Thursday,1,2.0,50.0,48.0
7275,CL80,1,8,Thursday,2,3.5000000000000004,47.25,49.25
7276,CL80,1,8,Thursday,3,0.0,80.2,19.8
7277,CL80,1,8,Thursday,4,1.6,47.8,50.6
7278,CL80,1,8,Thursday,5,0.0,63.4,36.6
7279,CL80,1,8,Thursday,6,2.8000000000000003,59.8,37.4
7280,CL80,1,8,Thursday,7,0.0,72.0,28.0
7281,CL80,1,8,Thursday,8,3.6,58.8,37.8
7282,CL80,1,8,Thursday,9,1.2,58.2,40.6
7283,CL80,1,8,Thursday,10,0.6,68.4,31.0
7284,CL80,1,8,Thursday,11,1.75,63.0,35.5
7285,CL80,1,8,Thursday,12,2.3333333333333335,60.333333333333336,37.0
7286,CL80,1,8,Thursday,13,4.5,54.75,40.5
7287,CL80,1,8,Thursday,14,1.5,63.5,35.0
7288,CL80,1,8,Thursday,15,3.0,62.25,34.25
7289,CL80,1,8,Thursday,16,5.0,64.75,30.25
7290,CL80,1,8,Thursday,17,4.25,67.5,28.5
7291,CL80,1,8,Thursday,18,3.3333333333333335,68.0,29.0
7292,CL80,1,8,Thursday,19,6.333333333333333,57.0,36.333333333333336
7293,CL80,1,8,Thursday,20,3.5,62.5,34.0
7294,CL80,1,8,Thursday,21,4.25,49.5,46.25
7295,CL80,1,8,Thursday,22,6.25,42.0,51.75
7296,CL80,1,8,Thursday,23,3.0,41.25,55.5
7297,CL80,1,8,Tuesday,0,4.666666666666667,48.666666666666664,46.666666666666664
7298,CL80,1,8,Tuesday,1,0.0,54.333333333333336,45.666666666666664
7299,CL80,1,8,Tuesday,2,0.0,60.0,40.0
7300,CL80,1,8,Tuesday,3,0.0,64.66666666666667,35.333333333333336
7301,CL80,1,8,Tuesday,4,0.0,72.0,28.0
7302,CL80,1,8,Tuesday,5,2.6666666666666665,54.333333333333336,43.0
7303,CL80,1,8,Tuesday,6,0.0,49.0,51.0
7304,CL80,1,8,Tuesday,7,0.0,64.66666666666667,35.333333333333336
7305,CL80,1,8,Tuesday,8,1.0,60.333333333333336,38.666666666666664
7306,CL80,1,8,Tuesday,9,3.0,62.25,35.0
7307,CL80,1,8,Tuesday,10,2.5,62.0,35.5
7308,CL80,1,8,Tuesday,11,4.25,65.5,30.25
7309,CL80,1,8,Tuesday,12,1.75,62.5,35.5
7310,CL80,1,8,Tuesday,13,0.75,62.25,37.0
7311,CL80,1,8,Tuesday,14,1.0,73.25,25.75
7312,CL80,1,8,Tuesday,15,0.5,58.25,41.25
7313,CL80,1,8,Tuesday,16,6.75,64.0,29.5
7314,CL80,1,8,Tuesday,17,3.75,66.0,30.0
7315,CL80,1,8,Tuesday,18,2.75,63.5,33.75
7316,CL80,1,8,Tuesday,19,4.75,63.75,31.75
7317,CL80,1,8,Tuesday,20,4.5,66.0,29.5
7318,CL80,1,8,Tuesday,21,7.0,51.25,41.75
7319,CL80,1,8,Tuesday,22,3.6666666666666665,38.0,58.333333333333336
7320,CL80,1,8,Tuesday,23,0.0,50.0,50.0
7321,CL80,1,8,Wednesday,0,0.0,29.0,71.0
7322,CL80,1,8,Wednesday,1,1.7500000000000002,54.75,43.5
7323,CL80,1,8,Wednesday,2,0.0,65.0,35.0
7324,CL80,1,8,Wednesday,3,0.0,83.75,16.25
7325,CL80,1,8,Wednesday,4,0.0,45.0,55.0
7326,CL80,1,8,Wednesday,5,0.0,55.666666666666664,44.333333333333336
7327,CL80,1,8,Wednesday,6,7.75,55.25,36.75
7328,CL80,1,8,Wednesday,7,3.0,63.5,33.5
7329,CL80,1,8,Wednesday,8,1.0,56.5,42.5
7330,CL80,1,8,Wednesday,9,0.75,61.25,38.0
7331,CL80,1,8,Wednesday,10,3.5,63.5,33.0
7332,CL80,1,8,Wednesday,11,4.0,61.0,35.0
7333,CL80,1,8,Wednesday,12,0.5,54.5,45.0
7334,CL80,1,8,Wednesday,13,1.25,62.25,36.5
7335,CL80,1,8,Wednesday,14,1.0,66.0,33.0
7336,CL80,1,8,Wednesday,15,2.0,62.0,36.0
7337,CL80,1,8,Wednesday,16,4.0,71.66666666666667,24.666666666666668
7338,CL80,1,8,Wednesday,17,2.25,69.25,28.5
7339,CL80,1,8,Wednesday,18,8.5,56.25,35.0
7340,CL80,1,8,Wednesday,19,1.5,57.5,41.0
7341,CL80,1,8,Wednesday,20,14.5,56.0,29.75
7342,CL80,1,8,Wednesday,21,7.75,45.75,46.5
7343,CL80,1,8,Wednesday,22,0.0,49.25,50.75
7344,CL80,1,8,Wednesday,23,0.0,55.5,44.5
7345,CL80,1,9,Friday,0,0.0,12.5,87.5
7346,CL80,1,9,Friday,1,0.0,59.5,40.5
7347,CL80,1,9,Friday,2,6.666666666666667,72.33333333333333,21.0
7348,CL80,1,9,Friday,3,3.0,71.25,25.5
7349,CL80,1,9,Friday,4,0.0,59.0,41.0
7350,CL80,1,9,Friday,5,0.0,55.333333333333336,44.666666666666664
7351,CL80,1,9,Friday,6,2.0,57.0,41.0
7352,CL80,1,9,Friday,7,2.0,62.5,35.0
7353,CL80,1,9,Friday,8,4.75,49.75,45.25
7354,CL80,1,9,Friday,9,3.0,60.0,37.25
7355,CL80,1,9,Friday,10,2.75,68.5,28.5
7356,CL80,1,9,Friday,11,1.6666666666666667,66.66666666666667,31.666666666666668
7357,CL80,1,9,Friday,12,1.25,63.0,36.0
7358,CL80,1,9,Friday,13,0.5,63.75,35.75
7359,CL80,1,9,Friday,14,2.5,64.75,32.75
7360,CL80,1,9,Friday,15,5.25,53.0,42.0
7361,CL80,1,9,Friday,16,4.0,69.0,27.333333333333332
7362,CL80,1,9,Friday,17,4.333333333333333,69.0,27.0
7363,CL80,1,9,Friday,18,3.75,64.75,31.5
7364,CL80,1,9,Friday,19,4.0,60.0,36.25
7365,CL80,1,9,Friday,20,6.0,60.25,33.75
7366,CL80,1,9,Friday,21,6.25,50.0,43.75
7367,CL80,1,9,Friday,22,4.5,55.0,40.5
7368,CL80,1,9,Friday,23,4.0,62.333333333333336,33.666666666666664
7369,CL80,1,9,Monday,0,0.0,50.0,50.0
7370,CL80,1,9,Monday,1,0.0,76.33333333333333,23.666666666666668
7371,CL80,1,9,Monday,2,0.0,77.5,22.5
7372,CL80,1,9,Monday,3,0.0,90.75,9.25
7373,CL80,1,9,Monday,4,0.0,69.66666666666667,30.333333333333332
7374,CL80,1,9,Monday,5,0.0,81.25,18.75
7375,CL80,1,9,Monday,6,3.75,49.0,47.0
7376,CL80,1,9,Monday,7,3.0,77.66666666666667,19.333333333333332
7377,CL80,1,9,Monday,8,0.0,69.0,31.0
7378,CL80,1,9,Monday,9,5.0,52.25,42.75
7379,CL80,1,9,Monday,10,2.5,64.25,33.25
7380,CL80,1,9,Monday,11,4.0,57.25,38.5
7381,CL80,1,9,Monday,12,3.3333333333333335,69.0,27.666666666666668
7382,CL80,1,9,Monday,13,6.75,57.5,35.5
7383,CL80,1,9,Monday,14,2.0,73.0,25.0
7384,CL80,1,9,Monday,15,3.5,60.25,36.25
7385,CL80,1,9,Monday,16,5.75,61.5,32.75
7386,CL80,1,9,Monday,17,1.5,61.25,37.0
7387,CL80,1,9,Monday,18,4.75,60.0,35.25
7388,CL80,1,9,Monday,19,3.75,55.5,40.75
7389,CL80,1,9,Monday,20,1.3333333333333333,57.333333333333336,41.333333333333336
7390,CL80,1,9,Monday,21,5.75,44.75,49.5
7391,CL80,1,9,Monday,22,8.5,46.25,45.25
7392,CL80,1,9,Monday,23,4.0,39.0,57.0
7393,CL80,1,9,Saturday,0,0.0,17.5,82.5
7394,CL80,1,9,Saturday,1,5.0,66.0,29.0
7395,CL80,1,9,Saturday,2,0.0,41.666666666666664,58.333333333333336
7396,CL80,1,9,Saturday,3,0.0,74.33333333333333,25.666666666666668
7397,CL80,1,9,Saturday,4,3.0,59.25,37.75
7398,CL80,1,9,Saturday,5,0.0,57.0,43.0
7399,CL80,1,9,Saturday,6,4.0,66.66666666666667,29.0
7400,CL80,1,9,Saturday,7,1.5,73.75,24.75
7401,CL80,1,9,Saturday,8,2.0,55.5,42.5
7402,CL80,1,9,Saturday,9,7.333333333333333,49.0,43.333333333333336
7403,CL80,1,9,Saturday,10,2.5,63.75,33.75
7404,CL80,1,9,Saturday,11,4.0,62.0,34.0
7405,CL80,1,9,Saturday,12,3.3333333333333335,57.333333333333336,39.333333333333336
7406,CL80,1,9,Saturday,13,3.0,66.0,30.75
7407,CL80,1,9,Saturday,14,2.0,66.33333333333333,31.333333333333332
7408,CL80,1,9,Saturday,15,0.0,68.0,32.0
7409,CL80,1,9,Saturday,16,2.25,61.25,36.75
7410,CL80,1,9,Saturday,17,0.0,65.0,35.0
7411,CL80,1,9,Saturday,18,4.0,60.666666666666664,35.333333333333336
7412,CL80,1,9,Saturday,19,2.0,48.666666666666664,49.333333333333336
7413,CL80,1,9,Saturday,20,0.0,85.0,15.0
7414,CL80,1,9,Saturday,21,7.5,37.0,55.5
7415,CL80,1,9,Saturday,22,5.666666666666667,46.666666666666664,47.666666666666664
7416,CL80,1,9,Saturday,23,0.0,56.25,43.75
7417,CL80,1,9,Sunday,0,0.0,40.0,60.0
7418,CL80,1,9,Sunday,1,0.0,93.75,6.25
7419,CL80,1,9,Sunday,2,0.0,97.0,3.0
7420,CL80,1,9,Sunday,3,0.0,89.0,11.0
7421,CL80,1,9,Sunday,4,0.0,18.75,81.25
7422,CL80,1,9,Sunday,5,0.0,25.0,75.0
7423,CL80,1,9,Sunday,6,0.0,41.666666666666664,58.333333333333336
7424,CL80,1,9,Sunday,7,0.0,81.0,19.0
7425,CL80,1,9,Sunday,8,5.666666666666667,76.66666666666667,17.666666666666668
7426,CL80,1,9,Sunday,9,0.0,73.25,26.75
7427,CL80,1,9,Sunday,10,2.2,70.6,27.2
7428,CL80,1,9,Sunday,11,0.0,59.333333333333336,40.666666666666664
7429,CL80,1,9,Sunday,12,1.6,49.0,49.4
7430,CL80,1,9,Sunday,13,0.0,62.666666666666664,37.333333333333336
7431,CL80,1,9,Sunday,14,0.0,75.5,24.5
7432,CL80,1,9,Sunday,15,0.0,56.25,43.75
7433,CL80,1,9,Sunday,16,0.0,86.4,13.6
7434,CL80,1,9,Sunday,17,0.0,61.75,38.25
7435,CL80,1,9,Sunday,18,0.0,93.4,6.6
7436,CL80,1,9,Sunday,19,0.0,89.0,11.0
7437,CL80,1,9,Sunday,20,0.0,65.0,35.0
7438,CL80,1,9,Sunday,21,6.666666666666667,30.0,63.333333333333336
7439,CL80,1,9,Sunday,22,0.0,61.0,39.0
7440,CL80,1,9,Sunday,23,0.0,16.5,83.5
7441,CL80,1,9,Thursday,0,3.6666666666666665,38.0,58.333333333333336
7442,CL80,1,9,Thursday,1,2.5,58.0,39.5
7443,CL80,1,9,Thursday,2,0.0,55.0,45.0
7444,CL80,1,9,Thursday,3,0.0,66.0,34.0
7445,CL80,1,9,Thursday,4,0.0,48.0,52.0
7446,CL80,1,9,Thursday,5,6.0,50.0,43.5
7447,CL80,1,9,Thursday,6,0.0,52.0,48.0
7448,CL80,1,9,Thursday,7,0.0,69.25,30.75
7449,CL80,1,9,Thursday,8,3.0,63.666666666666664,33.666666666666664
7450,CL80,1,9,Thursday,9,0.0,54.666666666666664,45.333333333333336
7451,CL80,1,9,Thursday,10,2.0,65.0,32.666666666666664
7452,CL80,1,9,Thursday,11,8.333333333333334,55.333333333333336,36.333333333333336
7453,CL80,1,9,Thursday,12,3.5,58.5,38.0
7454,CL80,1,9,Thursday,13,0.75,59.5,39.75
7455,CL80,1,9,Thursday,14,2.0,62.75,35.25
7456,CL80,1,9,Thursday,15,3.25,64.0,32.5
7457,CL80,1,9,Thursday,16,3.0,72.25,24.25
7458,CL80,1,9,Thursday,17,3.5,67.75,28.5
7459,CL80,1,9,Thursday,18,6.0,64.75,29.25
7460,CL80,1,9,Thursday,19,3.75,59.25,37.0
7461,CL80,1,9,Thursday,20,2.0,67.0,31.0
7462,CL80,1,9,Thursday,21,5.5,44.0,50.25
7463,CL80,1,9,Thursday,22,0.0,52.75,47.25
7464,CL80,1,9,Thursday,23,0.0,45.666666666666664,54.333333333333336
7465,CL80,1,9,Tuesday,0,0.0,51.333333333333336,48.666666666666664
7466,CL80,1,9,Tuesday,1,2.3333333333333335,55.0,42.666666666666664
7467,CL80,1,9,Tuesday,2,8.333333333333334,61.0,30.666666666666668
7468,CL80,1,9,Tuesday,3,4.666666666666667,75.33333333333333,19.666666666666668
7469,CL80,1,9,Tuesday,4,0.0,65.33333333333333,34.666666666666664
7470,CL80,1,9,Tuesday,5,0.0,51.666666666666664,48.333333333333336
7471,CL80,1,9,Tuesday,6,0.0,45.0,55.0
7472,CL80,1,9,Tuesday,7,0.0,65.0,35.0
7473,CL80,1,9,Tuesday,8,3.3333333333333335,60.0,36.666666666666664
7474,CL80,1,9,Tuesday,9,2.3333333333333335,61.0,37.0
7475,CL80,1,9,Tuesday,10,4.333333333333333,56.0,39.666666666666664
7476,CL80,1,9,Tuesday,11,6.0,65.0,29.0
7477,CL80,1,9,Tuesday,12,0.5,62.5,36.5
